"to","from","weight","color","weight_abs","target_species","source_species","Treatment","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species"
"9bb5cc5745da83d5c8dac7d880ca6b8a","3bed507c2cb7458e3bd9b0ee3692fecb",0.162,"darkblue",0.162,"Genus:Pusillimonas","Family:Streptomycetaceae","Vermont","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Family:Streptomycetaceae","Family:Streptomycetaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pusillimonas","Genus:Pusillimonas"
"9d44dd1acec65217b48ad17b7f18fd46","1ae76587d5490a489cf3ee10540ddf05",0.0521,"darkblue",0.0521,"Genus:ELB16-189","Genus:Urbifossiella","AMF","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","ELB16-189","Genus:ELB16-189","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Urbifossiella","Genus:Urbifossiella"
"9d44dd1acec65217b48ad17b7f18fd46","82cb19f8b1933c4dbe9a466ca60d9a55",0.0108,"darkblue",0.0108,"Genus:Urbifossiella","Genus:SB25","AMF","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae","SB25","Genus:SB25","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Urbifossiella","Genus:Urbifossiella"
"9e4bb0dfebff99d725c6aeb7df993463","507a85379fb46aba8204ea8720870eab",-0.088,"red",0.088,"Genus:UBA2421","Genus:Pirellula","EBPR_AMF","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Pirellula","Genus:Pirellula","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421","Genus:UBA2421"
"9e4bb0dfebff99d725c6aeb7df993463","472466279b75a9efd1ce4fbc71e9f0bd",0.116,"darkblue",0.116,"Genus:UBA2421","Genus:Pseudomonas","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Genus:Pseudomonas","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421","Genus:UBA2421"
"9e4bb0dfebff99d725c6aeb7df993463","168455d6c9b9e51f7d3044ac6de1ec9b",0.142,"darkblue",0.142,"Genus:UBA2421","Genus:Roseisolibacter","EBPR","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","Genus:Roseisolibacter","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421","Genus:UBA2421"
"9e4bb0dfebff99d725c6aeb7df993463","5790585ab29ff4d6d0eff0fa640e4e6c",-0.0117,"red",0.0117,"Genus:UBA2421","Class:Actinomycetia","EBPR_AMF","Bacteria","Actinobacteriota","Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421","Genus:UBA2421"
"9f775e92b88a1437af90dc4a544e7a5f","6472eb8b1e09f892aca2f23182962903",0.21,"darkblue",0.21,"Genus:Luteibacter","Genus:Bradyrhizobium","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Genus:Bradyrhizobium","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter","Genus:Luteibacter"
"9f775e92b88a1437af90dc4a544e7a5f","945184b6386c192c0066e0a98a154780",0.021,"darkblue",0.021,"Genus:Luteibacter","Family:Enterobacteriaceae","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Family:Enterobacteriaceae","Family:Enterobacteriaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter","Genus:Luteibacter"
"9f775e92b88a1437af90dc4a544e7a5f","4855ee3548a9e01dceb4b62d432a5c88",0.102,"darkblue",0.102,"Genus:Luteibacter","Genus:Caballeronia","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Caballeronia","Genus:Caballeronia","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter","Genus:Luteibacter"
"a32a9fea5f3713b68a9e38f33517abf0","687cdda982ab120abe72c6a01d4b3cd7",0.0527,"darkblue",0.0527,"Genus:VAYN01","Genus:Massilia","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Massilia","Genus:Massilia","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01","Genus:VAYN01"
"a32a9fea5f3713b68a9e38f33517abf0","4ed0abce9662a5fe27b3ceb5bf6ec61f",0.0362,"darkblue",0.0362,"Genus:VAYN01","Genus:Sphingomonas","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Genus:Sphingomonas","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01","Genus:VAYN01"
"a32a9fea5f3713b68a9e38f33517abf0","7075f18780b53b3903037546f5540e71",0.0384,"darkblue",0.0384,"Genus:VAYN01","Genus:Frateuria","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","Genus:Frateuria","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01","Genus:VAYN01"
"a47fe9d2ebacfb4e6e443d3e273f1f7b","9e4bb0dfebff99d725c6aeb7df993463",-0.0513,"red",0.0513,"Genus:UBA2421","Genus:Spirillospora","Vermont","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421","Genus:UBA2421","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora"
"a47fe9d2ebacfb4e6e443d3e273f1f7b","1ae76587d5490a489cf3ee10540ddf05",-0.0239,"red",0.0239,"Genus:ELB16-189","Genus:Spirillospora","EBPR_AMF","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","ELB16-189","Genus:ELB16-189","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora"
"a47fe9d2ebacfb4e6e443d3e273f1f7b","4ed0abce9662a5fe27b3ceb5bf6ec61f",0.118,"darkblue",0.118,"Genus:Spirillospora","Genus:Sphingomonas","EBPR_AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Genus:Sphingomonas","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora"
"a47fe9d2ebacfb4e6e443d3e273f1f7b","0d6cdab8d3abc62b38ef5d70ffffde98",0.0806,"darkblue",0.0806,"Genus:Stenotrophobium","Genus:Spirillospora","EBPR_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Stenotrophobium","Genus:Stenotrophobium","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora"
"a47fe9d2ebacfb4e6e443d3e273f1f7b","7075f18780b53b3903037546f5540e71",0.0916,"darkblue",0.0916,"Genus:Spirillospora","Genus:Frateuria","EBPR_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","Genus:Frateuria","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora"
"a47fe9d2ebacfb4e6e443d3e273f1f7b","29e1fbe832ebeacb55e1d087022e4ab6",0.0398,"darkblue",0.0398,"Genus:Spirillospora","Genus:Nocardioides","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Genus:Nocardioides","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora"
"a7d94eadb5ccf3955b17a372b00a63a6","5cbf299bc5e84aa98007f6e2fbbffaa5",0.00289,"darkblue",0.00289,"Family:Labraceae","Family:Xanthobacteraceae","Vermont","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Family:Labraceae","Family:Labraceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Family:Xanthobacteraceae","Family:Xanthobacteraceae"
"a7d94eadb5ccf3955b17a372b00a63a6","6ef30ad70950c7994898405da4aa1f2a",0.217,"darkblue",0.217,"Genus:Aeromicrobium","Family:Xanthobacteraceae","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Genus:Aeromicrobium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Family:Xanthobacteraceae","Family:Xanthobacteraceae"
"a847a805e8cd35176dba4d5272eb20b9","a1c1e71938caa5cfbc96267c87ceac01",0.085,"darkblue",0.085,"Genus:Edaphocola","Class:Alphaproteobacteria","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Class:Alphaproteobacteria","Class:Alphaproteobacteria","Class:Alphaproteobacteria","Class:Alphaproteobacteria","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola","Genus:Edaphocola"
"a847a805e8cd35176dba4d5272eb20b9","8a898a1118ac4325c35f91ffb8a4afed",0.0451,"darkblue",0.0451,"Genus:Edaphocola","Genus:Pullulanibacillus","EBPR","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphocola","Genus:Edaphocola"
"a9164d01308501b576afa06256a15b0f","96c197899a73bd0cc281030b9a444607",0.0308,"darkblue",0.0308,"Genus:Paenibacillus","Genus:Rhizobium","AMF","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Genus:Paenibacillus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Genus:Rhizobium"
"a9164d01308501b576afa06256a15b0f","a7d94eadb5ccf3955b17a372b00a63a6",0.161,"darkblue",0.161,"Genus:Rhizobium","Family:Xanthobacteraceae","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Family:Xanthobacteraceae","Family:Xanthobacteraceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Genus:Rhizobium"
"a9164d01308501b576afa06256a15b0f","9a5ef65f1b4c0a3140b0f46541113b15",0.112,"darkblue",0.112,"Genus:Arachidicoccus","Genus:Rhizobium","EBPR","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Arachidicoccus","Genus:Arachidicoccus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Genus:Rhizobium"
"a9164d01308501b576afa06256a15b0f","687cdda982ab120abe72c6a01d4b3cd7",0.0151,"darkblue",0.0151,"Genus:Massilia","Genus:Rhizobium","EBPR_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Massilia","Genus:Massilia","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Genus:Rhizobium"
"a9164d01308501b576afa06256a15b0f","5251b44f09b6bd5b54378a19608ffca2",-0.126,"red",0.126,"Genus:Agriterribacter","Genus:Rhizobium","EBPR_AMF","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Agriterribacter","Genus:Agriterribacter","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Genus:Rhizobium"
"ab83f39d249e07a8dd0924b08781a29f","90d281aaf588bad4be3327bfc03d6249",0.0166,"darkblue",0.0166,"Genus:Pandoraea","Genus:Paraburkholderia","EBPR","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea","Genus:Pandoraea","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"ab83f39d249e07a8dd0924b08781a29f","95a7e70fb332ba3cda224b5fa86471f2",0.204,"darkblue",0.204,"Genus:Pseudolabrys","Genus:Paraburkholderia","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Genus:Pseudolabrys","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"ab83f39d249e07a8dd0924b08781a29f","2e55ec639999a5f78b2ad9c1a83cb5e3",0.00933,"darkblue",0.00933,"Genus:Paraburkholderia","Genus:Streptomyces","EBPR_AMF","Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces","Genus:Streptomyces","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"ab83f39d249e07a8dd0924b08781a29f","6472eb8b1e09f892aca2f23182962903",0.0334,"darkblue",0.0334,"Genus:Paraburkholderia","Genus:Bradyrhizobium","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Genus:Bradyrhizobium","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"ab83f39d249e07a8dd0924b08781a29f","9af7ad2fa6391daebfc5b62990b92393",0.0838,"darkblue",0.0838,"Family:Nevskiaceae","Genus:Paraburkholderia","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Family:Nevskiaceae","Family:Nevskiaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"ab83f39d249e07a8dd0924b08781a29f","29e1fbe832ebeacb55e1d087022e4ab6",0.2,"darkblue",0.2,"Genus:Paraburkholderia","Genus:Nocardioides","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Genus:Nocardioides","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"ab83f39d249e07a8dd0924b08781a29f","a47fe9d2ebacfb4e6e443d3e273f1f7b",0.0245,"darkblue",0.0245,"Genus:Spirillospora","Genus:Paraburkholderia","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Spirillospora","Genus:Spirillospora","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia"
"acde85c17c1113af09c68522a73abf40","8a898a1118ac4325c35f91ffb8a4afed",0.255,"darkblue",0.255,"Genus:Cohnella","Genus:Pullulanibacillus","EBPR","Bacteria","Firmicutes","Bacilli","Bacillales","Sporolactobacillaceae","Pullulanibacillus","Genus:Pullulanibacillus","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella","Genus:Cohnella"
"acde85c17c1113af09c68522a73abf40","26b509d58dbb1e3946a77eb0aa0a7d65",-0.0378,"red",0.0378,"Genus:Planctopirus","Genus:Cohnella","EBPR","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctopirus","Genus:Planctopirus","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella","Genus:Cohnella"
"ad251d71232ba04b5e57d61eece6013a","95a44ad6afffeead68dda08111b23cf2",-0.0374,"red",0.0374,"Kingdom:Bacteria","Genus:Aquisphaera","Vermont_AMF","Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Kingdom:Bacteria","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"ad251d71232ba04b5e57d61eece6013a","48ccf1e2969896d59252679ec29a8aa2",-0.0676,"red",0.0676,"Genus:Chryseolinea","Genus:Aquisphaera","Vermont_AMF","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Chryseolinea","Genus:Chryseolinea","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"ad251d71232ba04b5e57d61eece6013a","1e5b6bb3479ecfe7b909d6db51ef9ca3",-0.0989,"red",0.0989,"Genus:Paracoccus","Genus:Aquisphaera","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Genus:Paracoccus","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"ad251d71232ba04b5e57d61eece6013a","1c2b8892a0d7f828d72808cd01cfd199",0.0845,"darkblue",0.0845,"Genus:Aquisphaera","Genus:Devosia","Control","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","Genus:Devosia","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"ad251d71232ba04b5e57d61eece6013a","5790585ab29ff4d6d0eff0fa640e4e6c",0.00232,"darkblue",0.00232,"Class:Actinomycetia","Genus:Aquisphaera","Control","Bacteria","Actinobacteriota","Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"ad251d71232ba04b5e57d61eece6013a","507a85379fb46aba8204ea8720870eab",0.177,"darkblue",0.177,"Genus:Pirellula","Genus:Aquisphaera","AMF","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Pirellula","Genus:Pirellula","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"ad251d71232ba04b5e57d61eece6013a","78509c68a7f4cf5bcab1504c17517d98",-0.0527,"red",0.0527,"Family:Dermatophilaceae","Genus:Aquisphaera","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Dermatophilaceae","Family:Dermatophilaceae","Family:Dermatophilaceae","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera"
"afc9946b7c28e2e6500fd5f3e51c8f64","7075f18780b53b3903037546f5540e71",0.0495,"darkblue",0.0495,"Genus:Frateuria","Genus:Rhodanobacter","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","Genus:Frateuria","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter"
"afc9946b7c28e2e6500fd5f3e51c8f64","4ed0abce9662a5fe27b3ceb5bf6ec61f",0.0889,"darkblue",0.0889,"Genus:Sphingomonas","Genus:Rhodanobacter","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Genus:Sphingomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter"
"afc9946b7c28e2e6500fd5f3e51c8f64","6c4d9c0af1e5ee335acf31c2adea4e87",-0.127,"red",0.127,"Family:UBA2999","Genus:Rhodanobacter","Vermont","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Family:UBA2999","Family:UBA2999","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter"
"afc9946b7c28e2e6500fd5f3e51c8f64","34b8f9e53bd9a463bffcf9afe5d97457",0.0603,"darkblue",0.0603,"Genus:Niastella","Genus:Rhodanobacter","EBPR_AMF","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella","Genus:Niastella","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter"
"afc9946b7c28e2e6500fd5f3e51c8f64","ab83f39d249e07a8dd0924b08781a29f",0.176,"darkblue",0.176,"Genus:Paraburkholderia","Genus:Rhodanobacter","EBPR_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","Genus:Paraburkholderia","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter"
"afc9946b7c28e2e6500fd5f3e51c8f64","5790585ab29ff4d6d0eff0fa640e4e6c",0.0439,"darkblue",0.0439,"Class:Actinomycetia","Genus:Rhodanobacter","Control","Bacteria","Actinobacteriota","Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Class:Actinomycetia","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter"
"afed8fddbcd9a80d451608935390c910","4ed0abce9662a5fe27b3ceb5bf6ec61f",0.275,"darkblue",0.275,"Genus:Haoranjiania","Genus:Sphingomonas","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Genus:Sphingomonas","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Haoranjiania","Genus:Haoranjiania"
"afed8fddbcd9a80d451608935390c910","37f339d470831c3141471c53a96242fa",-0.0618,"red",0.0618,"Genus:Vermiphilus","Genus:Haoranjiania","EBPR","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilus","Genus:Vermiphilus","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Haoranjiania","Genus:Haoranjiania"
"b1a795217b9a3f4814ee5cae27450501","3d5eeda3774194ca21d0b4dafe24f075",-0.118,"red",0.118,"Family:UBA5704","Genus:Gemmata","AMF","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata","Genus:Gemmata","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704","Family:UBA5704","Family:UBA5704"
"b1a795217b9a3f4814ee5cae27450501","a9164d01308501b576afa06256a15b0f",0.0904,"darkblue",0.0904,"Family:UBA5704","Genus:Rhizobium","AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Genus:Rhizobium","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704","Family:UBA5704","Family:UBA5704"
"b1a795217b9a3f4814ee5cae27450501","34b8f9e53bd9a463bffcf9afe5d97457",-0.0202,"red",0.0202,"Family:UBA5704","Genus:Niastella","AMF","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella","Genus:Niastella","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704","Family:UBA5704","Family:UBA5704"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","ad251d71232ba04b5e57d61eece6013a",0.0379,"darkblue",0.0379,"Family:Pirellulaceae","Genus:Aquisphaera","EBPR","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera","Genus:Aquisphaera","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","78509c68a7f4cf5bcab1504c17517d98",-0.0563,"red",0.0563,"Family:Pirellulaceae","Family:Dermatophilaceae","EBPR","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Dermatophilaceae","Family:Dermatophilaceae","Family:Dermatophilaceae","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","1e5b6bb3479ecfe7b909d6db51ef9ca3",-0.0336,"red",0.0336,"Genus:Paracoccus","Family:Pirellulaceae","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Genus:Paracoccus","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","5f17e4af39186c5822db6c135bb7c744",-0.0396,"red",0.0396,"Family:Pirellulaceae","Genus:Solimonas","AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae","Solimonas","Genus:Solimonas","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","9e4bb0dfebff99d725c6aeb7df993463",-0.0495,"red",0.0495,"Genus:UBA2421","Family:Pirellulaceae","EBPR_AMF","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421","Genus:UBA2421","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","a7d94eadb5ccf3955b17a372b00a63a6",0.0425,"darkblue",0.0425,"Family:Pirellulaceae","Family:Xanthobacteraceae","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Family:Xanthobacteraceae","Family:Xanthobacteraceae","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b2a2093fdf26b08cfc271fcc2e7a6eb7","454c0b1e7b2dada3b4ef09d9f1ca0347",-0.0349,"red",0.0349,"Class:Gammaproteobacteria","Family:Pirellulaceae","EBPR_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Class:Gammaproteobacteria","Class:Gammaproteobacteria","Class:Gammaproteobacteria","Class:Gammaproteobacteria","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Family:Pirellulaceae","Family:Pirellulaceae"
"b37b87e6f925495ad79be9c90bf5531c","4ed0abce9662a5fe27b3ceb5bf6ec61f",-0.0147,"red",0.0147,"Genus:Gemmatimonas","Genus:Sphingomonas","EBPR_AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Genus:Sphingomonas","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Genus:Gemmatimonas"
